Timestep,MeanReward,RewardType,Algorithm,Environment,Seed,RunName,DemoName,NumDemos
10,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
20,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
30,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
40,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
50,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
60,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
70,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
80,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
90,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
100,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
110,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
120,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
130,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
140,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
150,0.0,dense,BC,Block Push - Image,bc_seed_1,BC_baseline_seed_1,demos-unknown,0
0,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
10,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
20,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
30,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
40,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
50,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
60,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
70,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
80,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
90,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
100,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
110,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
120,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
130,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
140,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
150,0.0,dense,BC,Block Push - Image,bc_seed_2,BC_baseline_seed_2,demos-unknown,0
0,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
10,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
20,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
30,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
40,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
50,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
60,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
70,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
80,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
90,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
100,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
110,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
120,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
130,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
140,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
150,0.0,dense,BC,Block Push - Image,bc_seed_3,BC_baseline_seed_3,demos-unknown,0
0,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
10,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
20,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
30,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
40,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
50,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
60,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
70,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
80,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
90,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
100,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
110,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
120,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
130,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
140,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
150,0.0,dense,BC,Block Push - Image,bc_seed_4,BC_baseline_seed_4,demos-unknown,0
